source_url,name,pk_unique_id,mongo DB,specialties,procedure,equipment,capability,organization_type,content_table_id,phone_numbers,email,websites,officialWebsite,yearEstablished,acceptsVolunteers,facebookLink,twitterLink,linkedinLink,instagramLink,logo,address_line1,address_line2,address_line3,address_city,address_stateOrRegion,address_zipOrPostcode,address_country,address_countryCode,countries,missionStatement,missionStatementLink,organizationDescription,facilityTypeId,operatorTypeId,affiliationTypeIds,description,area,numberDoctors,capacity,unique_id
https://www.chstgh.org/institutions/hospitals/,Margaret Marquart Catholic Hospital,443,620f9bb19ea5780016f71574,"[""internalMedicine""]",[],[],"[""Margaret Marquart Catholic Hospital is a CHST Hospital in the Catholic Health Service Trust, Ghana"",""Located in Kpando, North Tongu District, Volta Region, Ghana"",""Diocese: Ho"",""Hospital type: District Hospital"",""GPS address VP-0001-3497""]",facility,1d470b06-dc1a-4b84-ab5f-726c03c02003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kpando,Volta,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,ae860907-677a-457a-a39a-2b89e9b55d68
https://www.ghanayello.com/company/51486/Margaret_Marquart_Catholic_Hospital,Margaret Marquart Catholic Hospital,443,620f9bb19ea5780016f71574,"[""internalMedicine""]",[],[],"[""Open 24 hours daily (Monday through Sunday)."",""Located at Adedze Street, Kpando, Volta Region, Ghana."",""Private non-profit health service providing organization owned solely by the Catholic Church."",""Operates according to the doctrines of the Catholic Church.""]",facility,3db40dcf-9dbd-40b3-ab95-12425ad40f6c,"[""+233274525440"",""+23393650136"",""+23393650137""]",null,"[""facebook.com/MMCHKPANDO""]",null,null,null,null,null,null,null,null,Adedze Street,Kpando,null,Kpando,Volta Region,null,Ghana,GH,null,null,null,null,hospital,null,null,"Margret Marquart Catholic Hospital is a private non-profit health service providing organization, solely owned by the Catholic Church,located in Kpando in the Volta Region of Ghana. It operates according to the doctrines of the Catholic Church.",null,null,null,a17acfd4-e77f-4a34-855f-11349d85df40
https://www.facebook.com/588324538516609,Marie Stopes Ghana,444,,"[""gynecologyAndObstetrics"",""familyPlanningAndComplexContraception""]",null,null,"[""Marie Stopes Ghana Techiman Clinic provides pregnancy care services"",""Techiman Clinic is located at Takofiano opposite Noka Shopping Centre on the Kintampo Road, Techiman, Ghana"",""Telemedicine is available"",""Phone number for assistance 0800208585"",""Techiman Clinic contact number +233 30 220 8585"",""Tamale clinic is no longer operated by Marie Stopes Ghana and any clinic using the name Marie Stopes Tamale is not affiliated with us""]",ngo,abc18385-629b-428d-8ad3-17199ae45ade,"[""+233302208585"",""+233800208585""]",null,null,null,null,null,null,null,null,null,null,Takofiano Opposite Noka Shopping Centre on the Kintampo Road,null,null,Techiman,null,null,Ghana,GH,"[""GH""]",null,null,Pregnancy care centre,null,null,null,null,null,null,null,6e21aa39-ef14-48f7-86fb-ff34d3da4ff4
https://www.facebook.com/589058448450934,Marie Stopes Ghana,445,,"[""gynecologyAndObstetrics""]",null,null,"[""Marie Stopes Ghana (Dansoman) operates as a Pregnancy Care Center in Dansoman, Accra, Ghana"",""Located opposite Las Palmas Restaurant, Accra, Ghana"",""Contact phone number is +233 30 220 8585"",""Tamale Marie Stopes clinic is not affiliated with Marie Stopes Ghana and is no longer in operation; directions to the nearest clinic should be obtained by calling 0800208585"",""Telemedicine is available; assistance can be obtained by calling 0800208585"",""Current status shown as Closed now""]",ngo,6d0313a9-b2b8-489b-9e4e-be7bd35c9782,"[""+233302208585""]",null,null,null,null,null,null,null,null,null,null,Opposite Las Palmas Restaurant,null,null,Accra,null,null,Ghana,GH,null,null,null,Telemedicine is available.,null,null,null,null,null,null,null,af883a5b-4d5c-44eb-b9cb-6ef18cfc650c
https://www.facebook.com/600876057237460,Marie Stopes Ghana,446,,"[""obstetricsAndMaternityCare""]",[],[],"[""Ashaiman Clinic is located at Ashaiman Traffic, Papaye Building, Ashaiman, Ghana"",""Marie Stopes Ghana Ashaiman Clinic operates as a Pregnancy Care Center"",""Phone number +233 30 220 8585 is listed for contact"",""Telemedicine is available; call 0800208585 for assistance"",""The Ashaiman clinic is closed now""]",ngo,5d366a6b-8804-4e5d-924b-7b6ff6cc468a,"[""+233302208585""]",null,null,null,null,null,null,null,null,null,null,"Ashaiman Traffic, Papaye Building",null,null,Ashaiman,null,null,Ghana,GH,null,null,null,null,null,null,null,null,null,null,null,3c35afd9-6c8e-4702-820a-1fd15772e4f2
https://www.facebook.com/635486563741502,Marie Stopes Ghana,447,,"[""internalMedicine"",""gynecologyAndObstetrics"",""familyPlanningAndComplexContraception""]",[],[],"[""Marie Stopes Ghana Santasi Clinic is a Pregnancy Care Center located at Santasi Roundabout, opposite Palace Supermarket, on top of Fidelity Bank, Santasi, Ghana"",""Phone contact for Marie Stopes Ghana Santasi Clinic is +233 30 220 8585"",""Telemedicine services are available; call 0800208585 for assistance"",""Marie Stopes Ghana does not operate a clinic in Tamale"",""Any clinic using the name Marie Stopes Tamale is not affiliated with Marie Stopes Ghana""]",ngo,20d675be-0043-4567-abb9-b3c8c8a687ad,"[""+233302208585"",""0800208585""]",null,null,null,null,null,null,null,null,null,null,"Santasi Roundabout, Opposite Palace Supermarket, On top of Fidelity Bank",null,null,Santasi,null,null,Ghana,GH,"[""GH""]",null,null,null,null,null,null,null,null,null,null,c45ce043-742b-4f78-8c38-f76d253bcfc6
https://www.facebook.com/637075120254560,Marie Stopes Ghana,448,,"[""internalMedicine"",""gynecologyAndObstetrics""]",null,null,"[""Takoradi Clinic operates as a pregnancy care center"",""Located at Takoradi Kwesimintsim Station, on top of Lower Pra Rural Bank, Kwesimintsim, Ghana"",""Telemedicine is available; assistance can be obtained by calling 0800208585"",""Takoradi Clinic is currently closed"",""Phone contact for Takoradi Clinic: +233 30 220 8585"",""There is no Marie Stopes Ghana clinic in Tamale; directions to the nearest Marie Stopes Clinic can be obtained by calling 0800208585""]",ngo,9c684e08-b6d9-4b3f-bd22-a822aa76e6e4,"[""+233302208585""]",null,null,null,null,null,null,null,null,null,null,"Takoradi Kwesimintsim Station, on top of Lower Pra Rural Bank, Kwesimintsim",null,null,Kwesimintsim,null,null,Ghana,GH,"[""GH""]",null,null,null,null,null,null,null,null,null,null,7618185a-592b-4165-ba0f-b36f202890c6
https://www.facebook.com/600876057237460,Marie Stopes Ghana (Ashiaman Clinic),446,,"[""internalMedicine"",""gynecologyAndObstetrics""]",[],[],"[""Located at Ashaiman Traffic, Papaye Building, Ashaiman, Ghana"",""Pregnancy care center"",""Phone number +233 30 220 8585"",""Telemedicine available; call 0800208585 for assistance"",""Ashaiman clinic is currently closed"",""Tamale clinic using the Marie Stopes Tamale name is not affiliated with Marie Stopes Ghana""]",facility,5d366a6b-8804-4e5d-924b-7b6ff6cc468a,"[""+233302208585""]",null,null,null,null,null,null,null,null,null,null,"Ashaiman Traffic, Papaye Building",null,null,Ashaiman,null,null,Ghana,GH,null,null,null,null,clinic,null,null,Pregnancy Care Center,null,null,null,dad9a2dd-87a8-4299-adf0-a0eedfc839c3
https://www.facebook.com/635486563741502,Marie Stopes Ghana (Santasi Clinic),447,,"[""gynecologyAndObstetrics"",""familyPlanningAndComplexContraception""]",null,null,"[""Marie Stopes Ghana Santasi Clinic operates as a pregnancy care center"",""Located at Santasi Roundabout, Opposite Palace Supermarket, On top of Fidelity Bank, Santasi, Ghana"",""Phone number +233 30 220 8585 for inquiries"",""Telemedicine is available; call 0800208585 for assistance"",""Tamale clinic is not affiliated with Marie Stopes Ghana; directions to the nearest Marie Stopes Clinic available via 0800208585""]",facility,20d675be-0043-4567-abb9-b3c8c8a687ad,"[""+233302208585""]",null,null,null,null,null,null,null,null,null,null,Santasi Roundabout,"Opposite Palace Supermarket, On top of Fidelity Bank",null,Santasi,null,null,Ghana,GH,null,null,null,null,clinic,null,null,Pregnancy Care Center,null,null,null,a2ac916b-cda6-4976-a5ac-fe083ba1aeda
https://www.facebook.com/637075120254560,Marie Stopes Ghana (Takoradi Clinic),448,,"[""internalMedicine"",""gynecologyAndObstetrics"",""familyPlanningAndComplexContraception""]",[],[],"[""Located at Takoradi Kwesimintsim Station, on top of Lower Pra Rural Bank, Kwesimintsim, Ghana."",""Operates as a pregnancy care center under Marie Stopes Ghana Takoradi Clinic."",""Telemedicine is available; assistance can be obtained by calling 0800208585."",""Official contact phone numbers are +233 30 220 8585 and 0800208585."",""Tamale clinic is not affiliated with Marie Stopes Ghana; Marie Stopes Ghana no longer operates a clinic in Tamale.""]",facility,9c684e08-b6d9-4b3f-bd22-a822aa76e6e4,"[""+233302208585""]",null,null,null,null,null,null,null,null,null,null,"Takoradi Kwesimintsim Station, on top of Lower Pra Rural Bank",Kwesimintsim,null,Takoradi,null,null,Ghana,GH,null,null,null,null,clinic,null,null,Pregnancy Care Center,null,null,null,b5f0819f-3359-49b0-b51d-51d9b2111d5d
https://www.mariestopes.org.gh/about/about-msi-ghana/,"Marie Stopes Ghana, 26 Akwei Street, Tesano, Accra, Ghana",449,,"[""familyPlanningAndComplexContraception"",""gynecologyAndObstetrics"",""internalMedicine""]","[""""]","[""""]","[""Provides contraception, reproductive health, and family planning services across Ghana."",""Offers Pregnancy Options Counselling Services."",""Offers Sexual and Reproductive Health Services."",""Offers Services for Men."",""Offers Contraception and family planning services."",""Offers General Health Services."",""Offers Acacia Insurance Partner."",""Operates mobile outreach teams."",""Operates BlueStar Franchise Network."",""Operates call centre teams as part of service delivery."",""Is part of MSI Reproductive Choices."",""Maintains quality assurance for clinical quality and family planning services."",""Opened in 2006."",""Located at 26 Akwei Street, Tesano, Accra, Ghana."",""Contact number 0800 20 8585.""]",facility,f798a9c0-92d8-4f44-941a-e5148c964182,"[""0800 20 8585""]",null,null,null,2006,null,null,null,null,null,null,26 Akwei Street,Tesano,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,"Marie Stopes Ghana has built a strong reputation for consistently delivering quality, voluntary family planning services across the country.",null,null,null,0e4675f7-01d5-463c-98f0-42dfcf56493f
http://hefra.gov.gh/index.php/licensed-facilities-2/,Marie Stopes International,450,,"[""gynecologyAndObstetrics"",""maternalAndChildHealth""]","[""Marie Stopes International Santasi operates a maternity home in Santasi, Kumasi Metropolitan, Ashanti Region."",""Marie Stopes International Techiman operates a maternity home in Techiman, Techiman Municipal, Brong Ahafo Region."",""Marie Stopes International Ashaiman operates a maternity home in Ashaiman, Ashaiman Municipal, Greater Accra Region."",""Marie Stopes International KokomleMLE operates a maternity home in KokomleMLE, Accra Metropolitan, Greater Accra Region.""]",null,"[""Marie Stopes International Santasi has a provisional licence to operate a maternity home; issued 2019-12-30; expiry 2020-06-29; located in Santasi, Kumasi Metropolitan, Ashanti Region."",""Marie Stopes International Techiman has a long-term licence to operate a maternity home; issued 2018-07-30; expiry 2021-07-29; located in Techiman, Techiman Municipal, Brong Ahafo Region."",""Marie Stopes International Ashaiman has a long-term licence to operate a maternity home; issued 2018-07-30; expiry 2021-07-29; located in Ashaiman, Ashaiman Municipal, Greater Accra Region."",""Marie Stopes International KokomleMLE has a long-term licence to operate a maternity home; issued 2018-07-30; expiry 2021-07-29; located in KokomleMLE, Accra Metropolitan, Greater Accra Region.""]",ngo,a3b562f5-2d40-46c4-9eea-dbf84273569d,null,null,null,null,null,null,null,null,null,null,null,Santasi,null,null,Kumasi,Ashanti,null,Ghana,GH,null,null,null,"Marie Stopes International – Santasi maternity home in Kumasi Metropolitan, Ashanti Region, Ghana.",null,null,null,null,null,null,null,84e70a50-37e1-4814-baf5-23c37240c50f
https://www.mariestopes.org.gh/about/about-msi-ghana/,Marie Stopes International,449,,"[""familyPlanningAndComplexContraception""]",[],[],"[""MSI Ghana provides contraception and family planning services across Ghana"",""MSI Ghana offers pregnancy options counselling services"",""MSI Ghana offers sexual and reproductive health services"",""MSI Ghana offers services for men"",""MSI Ghana provides general health services"",""MSI Ghana provides Acacia Insurance Partner services"",""MSI Ghana operates through centres, mobile outreach teams, and the BlueStar Franchise Network"",""MSI Ghana runs call centre teams for client support"",""MSI Ghana engages in Public Sector Strengthening to support the Government of Ghana in reducing unsafe abortion and improving access to contraception"",""MSI Ghana maintains a Quality Assurance program to ensure clinical standards"",""MSI Ghana began operations in 2006"",""MSI Ghana is part of MSI Reproductive Choices, a global organization operating in 37 countries"",""Marie Stopes Ghana is located at 26 Akwei Street, Tesano, Accra, Ghana"",""Marie Stopes Ghana delivers quality, voluntary and affordable family planning services across Ghana"",""MSI Ghana focuses on raising sexual and reproductive health awareness and increasing understanding in communities"",""MSI Reproductive Choices has reached over 100 million clients worldwide""]",ngo,f798a9c0-92d8-4f44-941a-e5148c964182,null,null,null,null,2006,null,null,null,null,null,null,26 Akwei Street,Tesano,null,Accra,null,null,Ghana,GH,"[""GH""]","Children by choice, not chance",null,null,null,null,null,null,null,null,null,fd66266b-440c-434e-9d76-6f3e136d813a
https://www.facebook.com/809633932522052,Mark's Dental Clinic at Valco Towers,450,,"[""dentistry""]",[],[],"[""Operates as a dentist and dental office"",""Located in Accra, Ghana"",""Page category is Dentist & Dental Office"",""Page is labeled unofficial"",""Facebook page was created on April 24, 2017"",""Has 9 likes"",""Has 9 followers"",""Has 37 check-ins""]",facility,4300b3c0-bdc5-4f32-9ef8-0c74186ceeae,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Accra,null,null,Ghana,GH,null,null,null,null,clinic,null,null,Dentist & Dental Office,null,null,null,0f69caf3-8dd2-4af7-838d-b9ab3005c2e6
https://www.facebook.com/108916867582657,Mary Lucy Hospital And Fertility Centre,451,,"[""reproductiveEndocrinologyAndInfertility"",""internalMedicine""]",null,null,null,facility,ff7ff9a5-e259-4e4b-aba1-3b2f035fa40f,"[""+233501462639""]",info@marylucyhospital.com,"[""marylucyhospital.com""]",marylucyhospital.com,null,null,null,null,null,null,null,null,null,null,Accra,null,null,Ghana,GH,null,null,null,null,hospital,null,null,Welcome to Mary Lucy Hospital where providing quality patient care in the safest manner is guaranteed,null,null,null,187b1042-501e-4c0d-ba61-8d7b25ae2a0b
https://www.facebook.com/555093238228018,Maternal and Child Health Hospital,452,5ea3146e994ecc38cda4ec2a,"[""maternalAndChildHealth"",""internalMedicine"",""obstetricsAndMaternityCare"",""gynecologyAndObstetrics""]",[],[],[],facility,ff56de0a-cd68-4be5-b02d-9fc73f52c70d,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kumasi,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,cc3e7c92-cf2e-4739-863c-44d129a80232
https://mchhospital.wordpress.com/,"Maternal and Child Health Hospital, Pampaso",452,5ea3146e994ecc38cda4ec2a,"[""maternalAndChildHealth"",""pediatrics"",""physicalMedicineAndRehabilitation"",""familyPlanningAndComplexContraception"",""pediatricNeurodevelopmentalDisabilities"",""internalMedicine"",""obstetricsAndMaternityCare"",""gynecologyAndObstetrics""]",[],[],"[""Established by the Government of Gold Coast in 1910"",""Located in Subin Sub-Metro within the Kumasi Metropolis"",""Specializes in care for malnourished children and adults"",""Has 24-hour emergency services"",""Administrative hours: 8:30am to 4:30pm on weekdays"",""Has a Physiotherapy Unit (Physiotherapy Unit-MCHH)"",""Address: Children’s Hospital, Okomfo Anokye Road, Kumasi, Ghana"",""Medical Superintendent contact: +233 504 171 773; +233 0244 171 773"",""Administrator contact: +233 244 062 030; +233 208 223 809"",""Accountant contact: +233 243 446 693; +233 208 174 544"",""Email: mchhospital@ymail.com""]",facility,610d9cb7-c121-49ca-9caa-03933cc3443b,"[""+233504171773"",""+2330244171773"",""+233244062030"",""+233208223809"",""+233243446693"",""+233208174544""]",mchhospital@ymail.com,null,null,1910,null,null,null,null,null,null,"Children's Hospital, Okomfo Anokye Road",null,null,Kumasi,null,null,Ghana,GH,null,null,null,null,hospital,public,null,"The Maternal and Child Health Hospital (MCHH) popularly known as C.W.C or Kwashiorkor clinic is centrally located in the Subin Sub-Metro within the Kumasi Metropolis, established by the Government of Gold Coast in 1910.  The only Hospital in the Northern part of Ghana dedicated to care for Malnourished Children and Adults.",null,null,null,9fbb020b-3e75-41b8-a618-191d76b40d63
https://www.chstgh.org/institutions/hospitals/,Matthias Catholic Hospital,453,5ea3146e994ecc38cda4ec64,"[""internalMedicine""]",[],[],[],facility,1d470b06-dc1a-4b84-ab5f-726c03c02003,"[""BP – 00004 – 3977""]",null,null,null,null,null,null,null,null,null,null,null,null,null,Yeji,Techiman Municipal,null,Ghana,GH,null,null,null,null,hospital,null,"[""faith-tradition""]",null,null,null,null,c501cf7f-ebe8-4b96-8d17-a74f87b2b724
https://www.facebook.com/123622767498704,Max-Mum Medical Centre,454,,"[""internalMedicine""]",[],[],"[""Operates as a hospital, medical laboratory, and pharmacy / drugstore"",""Located at Brenya Ave 97, Accra, Ghana"",""Phone number +233 20 058 5849"",""Email info@maxmumcareplus.com"",""Website maxmumcareplus.com"",""Always open""]",facility,701e2d32-9659-41f5-875f-3ed1a77d4fba,"[""+233200585849""]",info@maxmumcareplus.com,"[""maxmumcareplus.com""]",maxmumcareplus.com,null,null,null,null,null,null,null,Brenya Ave 97,null,null,Accra,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,436cb7fb-9e2a-4007-95c0-6cafdf7a5b21
https://www.facebook.com/107690110872712,MDS-Lancet Laboratories,455,,"[""pathology""]",[],[],"[""Located in East Legon, Accra, Ghana."",""Is a medical laboratory."",""Founded to bring reliable laboratory medicine."",""Roadside collection service is offered."",""Website: cerbalancetafrica.com.gh."",""Phone: +233 30 261 0480."",""Email: info@mds-lancet.com.""]",facility,208803e8-aec7-4b8a-a32f-c64d34b882c3,"[""+233302610480""]",info@mds-lancet.com,null,null,null,null,null,null,null,null,null,East Legon,null,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,MDS-Lancet Laboratories was founded with a view to bringing reliable laboratory medicine,null,null,null,96f831d0-665a-4927-ad31-2597bdc515a2
https://www.facebook.com/335245483730947,MEDHealth Centers,456,,"[""pediatrics"",""geriatricsInternalMedicine"",""radiology"",""cardiology"",""gynecologyAndObstetrics"",""breastImaging"",""generalSurgery""]","[""Provides medical services for pediatric and geriatric patients"",""Performs ultrasound imaging"",""Performs electrocardiography (ECG)"",""Performs Pap smear testing"",""Performs breast examinations"",""Performs mammography"",""Performs minor surgical procedures""]",null,"[""Center is always open""]",facility,f1383e47-dac0-4f39-90c4-c32b85a85af7,"[""+233559519841""]",null,null,null,null,null,null,null,null,null,null,Ablekuma-Joma,null,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,"Our center offers services to both pediatrics and geriatrics, ultrasounds, ECG, pap smears, breast exams, mammograms and perform minor surgeries.",null,null,null,6974c8ba-1ca4-435a-bfa9-28508df0a0ff
https://www.facebook.com/111301010579614,Medicaid Diagnostics & Laboratory,457,,"[""pathology"",""infectiousDiseases""]","[""Offers STI screening package including syphilis, gonorrhea, HIV, and hepatitis B""]",null,"[""Ultramodern commercial medical laboratory and diagnostic centre"",""Located at SDA Hospital Junction, opposite Ruuf Pub, On top of Chris Pharma, Nsukwao, Koforidua, Ghana"",""Phone number +233 24 178 5561"",""Email medicaidlab.gh@gmail.com""]",facility,89b232ef-8b8b-40ca-ba71-10611de004ce,"[""+233241785561""]",medicaidlab.gh@gmail.com,"[""medicaidlab.business.site""]",medicaidlab.business.site,null,null,null,null,null,null,null,"SDA Hospital Junction, opposite Ruuf Pub, On top of Chris Pharma, Nsukwao",null,null,Koforidua,null,null,Ghana,GH,null,null,null,null,null,null,null,An ultramodern commercial medical laboratory and diagnostic centre,null,null,null,dd7f8034-3eb0-4f01-8a68-c075fcce279f
https://www.facebook.com/230129643716670,"Medical Center - East Legon, Accra, Ghana",458,,"[""internalMedicine""]",[],[],"[""Freedom Aid Ghana (F.A.G) is a health-focused NGO legally registered in Ghana"",""The organization operates in East Legon, Accra, Ghana"",""Contact phone number: +233 24 257 6327"",""Email: freedomaidgh@gmail.com"",""Website: freedomaidghana.org""]",facility,e236bd49-9074-4774-8e35-8223585e9407,"[""+233242576327""]",null,null,null,null,null,null,null,null,null,null,null,null,null,East Legon,null,null,Ghana,GH,null,null,null,null,null,null,null,null,null,null,null,82fdfe6c-3ff9-44e4-a73e-3f2c0f916e12
http://www.danponggroup.net/,Medical Lab,184,,"[""radiology"",""otolaryngology"",""ophthalmology"",""pediatrics"",""urology"",""dentistry"",""clinicalPathology"",""endocrinologyAndDiabetesAndMetabolism""]",[],[],"[""Provides accurate laboratory results to doctors for the best medical practice"",""Maintains the highest standard of laboratory service by adhering to approved international standards"",""The Medical Lab is well equipped""]",facility,87ef9ea5-a47e-4f01-b846-41a3b6e4402a,null,null,"[""danponggroup.net""]",danponggroup.net,null,null,null,null,null,null,null,"JWH6+6J6, 67 Nungua Link, Accra",null,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,Our Medical Lab is well equipped to provide accurate results to doctors for the best medical practice and aims to deliver the best patient care and maintain the highest standard of laboratory service by adhering to approved standards across the world.,null,null,null,0966382e-4651-49c8-bc68-99eabd0b51d8
https://www.facebook.com/615667035223788,"Medicas Hospital, Mampong Akwapim",459,5ea3146e994ecc38cda4ec4d,"[""internalMedicine""]",[],[],"[""Based in Mampong Akwapim, Mampong, Ghana"",""Phone number +233 50 147 7343"",""Website http://www.medicasgh.com/"",""Always open""]",facility,b552093d-ce91-418f-9e53-7ac2ca46b808,"[""+233501477343""]",null,null,medicasgh.com,null,null,null,null,null,null,null,Mampong Akwapim,null,null,null,null,null,Ghana,GH,null,null,null,null,hospital,null,null,null,null,null,null,9eea36a1-ebfa-4eb3-abfc-82cb4f0da81c
https://medicasgh.com/,"Medicas Hospital, Mampong-Akuapem",459,5ea3146e994ecc38cda4ec4d,"[""internalMedicine"",""gynecologyAndObstetrics"",""orthopedicSurgery"",""endocrinologyAndDiabetesAndMetabolism"",""dentistry"",""physicalMedicineAndRehabilitation"",""anesthesia""]","[""Endoscopy services are offered at Medicas Hospital through the Endoscopy Unit, enabling diagnostic and interventional procedures."",""Dental procedures are provided by the Dental Unit as a modern dental service.""]","[""Endoscopy equipment used in the Endoscopy Unit"",""Dental equipment used in the Dental Unit"",""Gym with pool and spa facilities as part of the wellness infrastructure"",""Care Home facility equipped with mobility devices""]","[""General Practice: Clinic Days open all week; Times 7am - 7pm"",""Obs & Gynae Services: Clinic Days Monday – Saturday; Times 7:30am - 3pm"",""Diet-Therapy Services: Clinic Days Monday - Friday; Times 9am - 4pm"",""Orthopaedics Services: Clinic Days Tuesday and Saturday; Times 10am - 3pm"",""Endocrine Services: Clinic Days Monday - Friday; Times 8am - 5pm"",""Endoscopy Services: Open Days Monday – Saturday except Wednesday; Times 9am - 4pm"",""Dental Service: Clinic Days Monday - Friday; Times 9am - 4pm"",""Care Home Services: 24 hours"",""Gym/Spa/Physiotherapy Services: Open All Week; Times 5am - 8pm"",""Mortuary & Funeral Home Services: 24 hours"",""NHIS accreditation: Joined NHIS in 2008""]",facility,6eb0f5fa-e811-48d5-ba3f-80de2ad7d441,"[""+233501477343"",""+233501477340""]",info@medicasgh.com,null,medicasgh.com,2015,null,null,null,null,null,null,Post: P.O.Box MA 14,Akuapem Mampong,null,Akuapem Mampong,null,null,Ghana,GH,null,null,null,null,hospital,private,null,null,null,null,null,75592f0d-b21a-4fd0-bb73-ffef59bef44c
https://www.linkedin.com/in/medikah-diagnostic-services-310583244?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BJcaPtmY6S5C2%2FT76R6I1Zg%3D%3D,Medikah Diagnostic Services -- Weija-Gbawe Municipal District,460,,"[""pathology"",""radiology"",""cardiology""]","[""Ultrasound examination"",""Colour Doppler imaging"",""Echocardiography (ECHO)"",""Electrocardiogram (ECG) testing"",""Digital X-ray imaging""]",[],"[""Established in 2012"",""Located in Weija-Gbawe Municipal District, Greater Accra Region, Ghana"",""Offers 24/7 diagnostic imaging and medical laboratory services"",""Provides ultrasound, colour Doppler imaging, echocardiography, electrocardiography (ECG), digital X-ray, and medical laboratory services"",""Offers corporate medical plan""]",facility,d6384b00-b2d1-4061-8085-8cd2b83268b9,"[""+23320631795""]",medikah@rocketmail.com,null,null,2012,null,null,null,null,null,null,Weija-Gbawe Municipal District,null,null,Weija,Greater Accra Region,null,Ghana,GH,null,null,null,null,null,null,null,"Diagnostic Laboratory Services focusing on Scan, Lab, ECG, Digital X-Ray & ECHO. We offer the following services on a 24/7 hour basis: ULTRASOUND, COLOUR DOPPLER IMAGING, ECHO-CARDIOGRAM, ELECTROCARDIOGRAM (ECG), DIGITAL X-RAY, MEDICAL LABORATORY & CORPORATE MEDICAL PLAN.",null,null,null,185ca2e3-b0fd-41b1-9ab0-970d738fe423
https://www.facebook.com/509609075768458,Mediwest Laboratory Services-MLS,461,,"[""pathology""]",null,null,"[""Provides medical laboratory services (static and mobile) in Takoradi, Ghana""]",facility,55d10fa1-0978-4625-bac2-50faa719e13d,"[""+233248823617""]",mediwestlaboratoryservices@gmail.com,"[""mediwest-laboratory-services.business.site""]",null,null,null,null,null,null,null,null,null,null,null,Takoradi,null,null,Ghana,GH,null,null,null,null,null,null,null,MLS provides medical laboratory services (both static and mobile) and medical laboratory consultation.,null,null,null,98174d75-77cf-4756-888c-8a637fd62122
https://www.facebook.com/179279402107649,Medlab,462,,"[""pathology""]",null,null,"[""Medlab is a medical laboratory located on Onyasia Ridge Road, Accra, Ghana."",""Medlab is categorized as a medical laboratory on Facebook."",""Phone number for Medlab: +233 32 202 9725."",""Facebook page for Medlab was created on 27 January 2011."",""The Medlab Facebook page shows 44 likes and 44 followers.""]",facility,d8a2c403-4cb9-41c1-a05c-fec522c05d24,"[""+233322029725""]",null,null,null,null,null,null,null,null,null,null,Onyasia Ridge Road,null,null,Accra,null,null,Ghana,GH,null,null,null,null,null,null,null,Medical laboratory,null,null,null,22f1c1f8-54b2-4ea3-8e72-d96dfcfe8897
https://www.facebook.com/2351767831548710,Medobal Ghana,463,,null,[],[],"[""Medobal Ghana operates from Medilab Building, Kumasi, Ghana"",""Provides medical services at affordable costs with quality care"",""Phone number is +233 24 459 6319"",""Email address is info@medobal.com"",""Website is medobal.com/ghana.html""]",facility,b0910f13-f31a-421b-a4d4-7b44f62430c9,"[""+233244596319""]",info@medobal.com,"[""medobal.com""]",medobal.com,null,null,null,null,null,null,null,Medilab Building,null,null,Kumasi,null,null,Ghana,GH,null,null,null,null,null,null,null,Avail your medical needs at affordable costs and Quality Care.,null,null,null,fcaefdd4-9c1d-41b7-a7f2-c83943e6034c
https://www.facebook.com/638737342845198,Medscreen Missions,464,,null,"[""Offers free medical screening for identifiable vulnerable groups in Ghana""]",[],"[""Based in Korle-Bu, Accra, Ghana"",""Website: medscreenmissions.org"",""Email: medscreenmissions@gmail.com"",""Phone: +233 24 384 2530; +233 20 386 1333"",""Organization type: NGO""]",ngo,1aa62c54-8cc3-4ce5-a5d4-14878731eb20,"[""+233243842530"",""+233203861333""]",medscreenmissions@gmail.com,"[""medscreenmissions.org""]",medscreenmissions.org,null,null,null,null,null,null,null,Korle-Bu,null,null,Accra,null,null,Ghana,GH,"[""GH""]",Offers free medical screening for all identifiable vulnerable groups in Ghana.,null,Provides free medical screening for identifiable vulnerable groups in Ghana.,null,null,null,null,null,null,null,6d87bccf-c78b-4e98-aa49-57a8248b7d65
https://www.facebook.com/170928112954673,MEDsource Diagnostic Centre,465,,null,null,null,"[""Located in Kumasi, Ghana"",""Open 24/7 (Always open)""]",facility,0c52cfcb-a068-4511-bf3d-07f9238ee73e,"[""+233552306383""]",Marfo2472@gmail.com,null,null,null,null,null,null,null,null,null,P.O. Box T 91 old Tafo Kumasi,null,null,Kumasi,null,null,Ghana,GH,null,null,null,null,clinic,private,null,null,null,null,null,25026ce8-6947-4c7d-8d00-c5ba3bb59fd6
